flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇺🇸,doogile,0,0,9:14.089,9:15.601,11 Nov 2023,909,(U),2174062846577023263,,,https://www.youtube.com/watch?v=pUgJefjM1GA,9,15,601,555601,556,1,410359,1.353938868,465828,1.192717054,-0.0005,0.6348,1.816848639,46.0846,72.6011,274.1811,4.27026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,909,0,0,
🇹🇿,Kxpow,0,0,9:15.051,9:15.727,26 Feb 2025,436,(U),-8993383903360972932,,,https://www.youtube.com/watch?v=hyPRZkxhZtg,9,15,727,555727,556,1,410359,1.354245916,421494,1.318469539,-0.0005,0.8041,3.563065528,30.0266,37.3407,273.3660,4.27689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:14.966,9:16.045,09 Jul 2024,668,(U),1846406805123780457,,,https://www.youtube.com/watch?v=6Yj7_cuk-uM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=41,9,16,45,556045,556,0,410359,1.355020848,421494,1.319223998,-0.0005,0.7161,3.576960894,26.5810,37.1215,271.3130,4.29365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,668,0,0,
🇨🇦,rdpill,0,1,9:09.681,9:16.183,20 Oct 2023,931,(V),7156324769459840152,,,https://www.speedrun.com/mc/runs/y9kngrnz,9,16,183,556183,556,0,410359,1.355357139,465828,1.193966443,-0.0005,0.6278,1.829477234,45.3921,72.3011,270.4239,4.30094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,sadekeppi,0,0,9:16.215,9:16.215,06 Apr 2025,397,(U),unknown,,,https://www.youtube.com/watch?v=yJf1cOGUM_k,9,16,215,556215,556,0,410359,1.355435119,421494,1.319627326,-0.0005,0.8200,3.584408817,30.3421,37.0044,270.2179,4.30263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,0.001916839966,0.7093150167,
🇫🇮,megelimc,0,1,9:09.754,9:16.343,17 Nov 2022,1267.25,(V),-892141537493528746,,,https://www.speedrun.com/mc/run/y4xdkwdz,9,16,343,556343,556,0,410359,1.355747041,495537,1.122707285,-0.0005,0.5307,1.224179832,46.0559,86.7890,269.3945,4.30940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:14.913,9:16.380,10 Feb 2024,818,(U),unknown,,,https://www.youtube.com/watch?v=5zSaBWQqr4U&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=6,9,16,380,556380,556,0,410359,1.355837206,421494,1.32001879,-0.0005,0.6643,3.591650756,24.5071,36.8908,269.1566,4.31136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,818,0,0,
🇺🇸,zylenox,0,0,9:14.387,9:16.437,20 May 2023,1084,(U),8905593962406892009,,,https://www.youtube.com/watch?v=hGU9t4TJ2m0,9,16,437,556437,556,0,410359,1.355976109,465828,1.194511708,-0.0005,0.5816,1.835013589,41.9727,72.1696,268.7904,4.31439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1084,0,0,
🇫🇮,AndrewCrow,0,1,9:14.036,9:16.477,02 Apr 2025,401,(V),-6799269420836569969,,,https://www.speedrun.com/mc/runs/y9pq32vm,9,16,477,556477,556,0,410359,1.356073584,421494,1.320248924,-0.0005,0.8183,3.595914158,30.1339,36.8241,268.5335,4.31651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,0.001583496187,0.5831080574,
🇨🇦,Aquacorde,0,0,9:15.604,9:16.493,26 Jan 2024,833,(U),-1042044413178476719,,,https://www.youtube.com/watch?v=pAhnFo4AVnE,9,16,493,556493,556,0,410359,1.356112575,421494,1.320286884,-0.0005,0.6594,3.596617828,24.2727,36.8131,268.4307,4.31736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,833,0,0,
🇳🇴,skycrab1,0,0,9:16.645,9:16.645,17 Oct 2024,568,(U),6561585119955405427,,,https://www.youtube.com/watch?v=MkMf2lrPDJk&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=85,9,16,645,556645,557,1,410359,1.356482982,421494,1.320647506,-0.0005,0.7528,3.60330875,27.6330,36.7086,267.4555,4.32543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,568,0.0000000110036016,0.000004039264639,
🇹🇿,Kxpow,0,0,9:15.670,9:16.934,13 Jan 2024,846,(U),-6971781653969664165,,,https://www.youtube.com/watch?v=LSWoZhH81gU,9,16,934,556934,557,1,410359,1.357187243,421494,1.321333163,-0.0005,0.6551,3.616060579,23.9169,36.5100,265.6052,4.34081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Infume,0,1,9:13.433,9:16.955,05 Nov 2023,915,(V),2006249756228583623,09,Yes,https://www.speedrun.com/mc/runs/yoo68gjy,9,16,955,556955,557,1,410359,1.357238418,465828,1.195623707,-0.0005,0.6329,1.846351362,45.5034,71.9007,265.4709,4.34193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,915,0,0,
🇨🇦,NoHacsJustRoblox,0,0,9:17.060,9:17.060,04 Oct 2024,581,(U),-7707972832259680714,,,https://www.youtube.com/watch?v=OErmac0MJfo,9,17,60,557060,557,0,410359,1.357494292,421494,1.321632099,-0.0005,0.7479,3.621632641,27.2408,36.4235,264.8000,4.34753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,581,0.000000003037308426,0.000001106294803,
🇺🇸,doogile,0,0,9:17.074,9:17.074,22 Sep 2024,593,(U),7208789671149948230,,,https://www.youtube.com/watch?v=GoOPg6uyw0M,9,17,74,557074,557,0,410359,1.357528408,421494,1.321665314,-0.0005,0.7434,3.622252226,27.0707,36.4139,264.7106,4.34827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,593,0.0000000008785171382,0.0000003199025059,
🇿🇦,Airpodsz,0,0,9:17.082,9:17.082,09 May 2025,364,(U),-7592157151259512396,,,https://www.youtube.com/watch?v=dGtOu27tzuo&list=PLjW0OIc7zcEcCMM5essHmBGzf92S0FzKi&index=5,9,17,82,557082,557,0,410359,1.357547903,421494,1.321684294,-0.0005,0.8336,3.622606317,30.3501,36.4084,264.6595,4.34870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:17.140,9:17.140,12 Dec 2022,1243,(U),unknown,,,https://www.youtube.com/watch?v=6nhON_z_fUs,9,17,140,557140,557,0,410359,1.357689243,495537,1.124315641,-0.0005,0.5371,1.235501657,46.4744,86.5222,264.2893,4.35180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1243,0,0,
🇩🇰,Bloopy,0,0,9:17.397,9:17.397,31 Oct 2024,554,(U),-8999228905854836808,,,https://www.youtube.com/watch?v=3DH8mKGha0g,9,17,397,557397,557,0,410359,1.358315524,421494,1.322431636,-0.0005,0.7581,3.636572906,27.4358,36.1924,262.6512,4.36555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,554,0.0000000412693229,0.00001493635899,
🇫🇮,AndrewCrow,0,1,9:16.632,9:17.414,04 Mar 2025,430,(V),-7135634061431368207,,,https://www.speedrun.com/mc/runs/y6geo5jm,9,17,414,557414,557,0,410359,1.358356951,421494,1.322471969,-0.0005,0.8065,3.637328006,29.1813,36.1808,262.5430,4.36646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,0.0003524153875,0.1275065327,
🇺🇸,zylenox,0,0,9:10.985,9:17.522,15 May 2023,1088.104167,(U),-7323274319262585461,15,Yes,https://www.youtube.com/watch?v=EUYjJCqOPdc,9,17,522,557522,558,1,410359,1.358620135,465828,1.196840894,-0.0005,0.5804,1.858834369,41.5589,71.6050,261.8560,4.37225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.104167,0,0,
🇺🇸,zylenox,0,0,9:13.869,9:17.609,31 Jan 2023,1193,(U),-7020151109902988040,15,Yes,https://www.youtube.com/watch?v=LFG9a3caV7M,9,17,609,557609,558,1,410359,1.358832145,495537,1.125262089,-0.0005,0.5507,1.242209629,47.5637,86.3639,261.3030,4.37692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1193,0,0,
🇫🇮,sadekeppi,0,1,9:16.512,9:17.825,18 Sep 2024,597,(V),-8519881394831868986,,,https://www.speedrun.com/mc/runs/yvxpxe6z,9,17,825,557825,558,1,410359,1.359358513,421494,1.323447072,-0.0005,0.7419,3.655625773,26.6348,35.8993,259.9323,4.38853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597,0.000000000574444689,0.0000002062217736,
🇳🇴,skycrab1,0,0,9:18.049,9:18.049,10 Oct 2024,575,(U),7717196540961604110,,,https://www.youtube.com/watch?v=zMUJ5AJmou8&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=80,9,18,49,558049,558,0,410359,1.359904376,421494,1.323978515,-0.0005,0.7501,3.665632392,26.8145,35.7462,258.5138,4.40060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,575,0.000000005541849761,0.000001980997994,
🇳🇴,skycrab1,0,0,9:18.430,9:18.430,22 Jul 2025,290,(U),unknown,,,https://www.youtube.com/watch?v=za-UzBn_QrM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=134,9,18,430,558430,558,0,410359,1.360832832,410359,1.360832832,-0.0005,0.8650,4.421190918,22.1539,25.6108,256.1082,4.42119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.08725678115,22.34717944,
🇺🇸,Reignex,0,0,9:18.705,9:18.705,14 Oct 2023,937,(U),unknown,12,Yes,https://www.youtube.com/watch?v=4FF1nTxjHGU,9,18,705,558705,559,1,410359,1.361502977,465828,1.199380458,-0.0005,0.6259,1.885125621,44.4313,70.9833,254.3776,4.43611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,937,0,0,
🇵🇱,okshey,0,0,9:15.055,9:18.727,18 Oct 2025,202,(U),see video,,,https://www.youtube.com/watch?v=dMuMFmERlLs,9,18,727,558727,559,1,410359,1.361556588,410359,1.361556588,-0.0005,0.9039,4.437304133,22.9815,25.4239,254.2394,4.43730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,0.4385678268,111.5012205,
🇦🇿,KenanKardes,0,0,9:18.778,9:18.778,27 Jan 2025,466,(U),-6623698323742859643,,,https://www.youtube.com/watch?v=rL1KGMFLajg,9,18,778,558778,559,1,410359,1.36168087,421494,1.325708077,-0.0005,0.7922,3.698365872,27.9224,35.2487,253.9191,4.44008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:16.999,9:18.825,30 Dec 2023,860,(U),unknown,,,https://www.youtube.com/watch?v=LBJgput7Jd4&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=2,9,18,825,558825,559,1,410359,1.361795404,446254,1.252257683,-0.0005,0.6505,2.514492931,36.9490,56.8002,253.6240,4.44263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,860,0,0,
🇸🇰,NoFear1337,0,0,9:18.887,9:18.887,23 Jun 2024,684,(U),unknown,,,https://www.youtube.com/watch?v=07u83rRMp7g&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=10,9,18,887,558887,559,1,410359,1.361946491,421494,1.32596668,-0.0005,0.7103,3.703282244,24.9861,35.1744,253.2349,4.44601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,684,0,0,
🇹🇷,ulsahin,0,1,9:11.907,9:18.901,22 Oct 2022,1294,(V),-9175405862479286955,01,Yes,https://www.speedrun.com/mc/run/yw62x49m,9,18,901,558901,559,1,410359,1.361980607,517884,1.079201134,-0.0005,0.5236,0.9524850175,48.6947,92.9973,253.1471,4.44677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1294,0,0,
🇳🇴,skycrab1,0,0,9:17.770,9:18.915,05 Jul 2024,672,(U),9011816872477408016,,,https://www.youtube.com/watch?v=LWG_qoaOPj0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=39,9,18,915,558915,559,1,410359,1.362014724,421494,1.326033111,-0.0005,0.7146,3.704546094,25.1228,35.1554,253.0593,4.44753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,672,0,0,
🇹🇿,Kxpow,0,0,9:18.000,9:19.060,28 May 2024,710,(U),5540784854483904308,,,https://www.youtube.com/watch?v=vgONoZbPcTc,9,19,60,559060,559,0,410359,1.362368073,421494,1.326377125,-0.0005,0.7012,3.711097113,24.5808,35.0567,252.1507,4.45543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇩🇰,Bloopy,0,0,9:18.948,9:19.201,15 May 2024,723,(U),-4253594903097616882,,,https://www.youtube.com/watch?v=phM9zY5QURA,9,19,201,559201,559,0,410359,1.362711674,421494,1.32671165,-0.0005,0.6966,3.717477199,24.3547,34.9608,251.2685,4.46313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,723,0,0,
🇺🇸,Feinberg,0,0,9:19.272,9:19.272,27 Aug 2025,254,(U),5931765018474160498,,,https://www.youtube.com/watch?v=AW8biucjxzA,9,19,272,559272,559,0,410359,1.362884694,410359,1.362884694,-0.0005,0.8807,4.467006143,22.0910,25.0825,250.8247,4.46701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Redstcne,0,1,9:18.180,9:19.332,25 Dec 2023,865,(V),-6193469961585936628,,,https://www.speedrun.com/mc/run/zqd8p78m,9,19,332,559332,559,0,410359,1.363030907,446254,1.253393807,-0.0005,0.6489,2.529868753,36.6454,56.4744,250.4499,4.47029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇧🇷,sanjinhu,0,1,9:17.533,9:19.616,14 Jul 2025,298,(V),7650618747477981610,,,https://www.speedrun.com/mc/runs/z5wplwgz,9,19,616,559616,560,1,410359,1.363722984,410359,1.363722984,-0.0005,0.8616,4.485843443,21.4254,24.8679,248.6792,4.48584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇦,7rowl,0,0,9:20.008,9:20.008,09 Dec 2023,881,(U),-3950245049777822737,12,Yes,https://www.youtube.com/watch?v=h-SMqgJqpj8,9,20,8,560008,560,0,410359,1.364678245,446254,1.254908639,-0.0005,0.6437,2.55050035,36.0731,56.0389,246.2438,4.50739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:20.067,9:20.067,17 Mar 2024,782,(U),unknown,,,https://www.youtube.com/watch?v=wx_CPxzxwnY&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=7,9,20,67,560067,560,0,410359,1.364822022,421494,1.328766246,-0.0005,0.6764,3.756875002,23.2493,34.3731,245.8782,4.51065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,782,0,0,
🇩🇰,Bloopy,0,0,9:20.313,9:20.313,14 Sep 2024,601,(U),1197606622777508367,,,https://www.youtube.com/watch?v=uvKQQ_wiAXU,9,20,313,560313,560,0,410359,1.365421497,421494,1.329349884,-0.0005,0.7404,3.768133374,25.3282,34.2067,244.3560,4.52422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,601,0.0000000003734712458,0.0000001277520242,
🇸🇰,NoFear1337,0,1,9:20.103,9:20.564,05 Nov 2022,1280,(V),-04661894098057216280,,,https://www.speedrun.com/mc/runs/znq62l9z,9,20,564,560564,561,1,410359,1.366033156,517884,1.082412278,-0.0005,0.5273,0.970400181,48.8289,92.6031,242.8070,4.53812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1280,0,0,
🇿🇦,Airpodsz,0,0,9:20.764,9:20.764,10 Oct 2025,210,(U),8202288226526358896,,,https://www.youtube.com/watch?v=aTw9MuaTVCc&list=PLjW0OIc7zcEcCMM5essHmBGzf92S0FzKi&index=13,9,20,764,560764,561,1,410359,1.366520534,410359,1.366520534,-0.0005,0.9003,4.549212404,21.7497,24.1576,241.5757,4.54921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,dandannyboy,0,1,9:17.413,9:20.810,17 Aug 2024,629,(V),5069141939301614256,,,https://www.speedrun.com/mc/runs/zqqv725z,9,20,810,560810,561,1,410359,1.366632631,421494,1.330529023,-0.0005,0.7302,3.790969619,24.7310,33.8710,241.2929,4.55177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇿🇦,Airpodsz,0,0,9:20.925,9:20.925,22 Jul 2025,290,(U),-5682170692209227387,,,https://www.youtube.com/watch?v=LlCBi4LbqvQ&list=PLjW0OIc7zcEcCMM5essHmBGzf92S0FzKi&index=8,9,20,925,560925,561,1,410359,1.366912874,410359,1.366912874,-0.0005,0.8650,4.55816195,20.8113,24.0587,240.5865,4.55816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,sadekeppi,0,0,9:20.981,9:20.981,17 Feb 2026,80,(U),unknown,,,https://www.youtube.com/watch?v=UcBuJ---HfI,9,20,981,560981,561,1,410359,1.36704934,410359,1.36704934,-0.0005,0.9608,4.561278451,23.0823,24.0243,240.2429,4.56128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇹🇿,Kxpow,0,0,9:18.860,9:21.100,25 Feb 2024,803,(U),-1070171335018102689,,,https://www.youtube.com/watch?v=7qv8ewBebLE,9,21,100,561100,561,0,410359,1.36733933,421494,1.331217052,-0.0005,0.6693,3.804350803,22.5395,33.6755,239.5133,4.56791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:21.103,9:21.103,20 Sep 2025,230,(U),see video,,,https://www.youtube.com/watch?v=GHKDc6d-Fes&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=140,9,21,103,561103,561,0,410359,1.36734664,410359,1.36734664,-0.0005,0.8914,4.568074436,21.3478,23.9495,239.4949,4.56807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,230,0.2962060358,70.93984209,
🇺🇸,doogile,0,0,9:20.519,9:21.114,10 Dec 2023,880,(U),-3029852224010085717,,,https://www.youtube.com/watch?v=ddJ5zdyslbw,9,21,114,561114,561,0,410359,1.367373446,446254,1.257387049,-0.0005,0.6440,2.584579418,35.6307,55.3241,239.4275,4.56869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,880,0,0,
🇺🇸,doogile,0,1,9:18.601,9:21.223,31 Aug 2022,1346,(V),-926914523663257060,,,https://www.speedrun.com/mc/runs/znq7rllz,9,21,223,561223,561,0,410359,1.367639067,517884,1.083684763,-0.0005,0.5102,0.9775881996,47.1627,92.4441,238.7602,4.57477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1346,0,0,
🇵🇱,okshey,0,0,9:19.696,9:21.313,12 Jul 2025,300,(U),9087194925192302501,,,https://www.youtube.com/watch?v=YhRxM08p0zE,9,21,313,561313,561,0,410359,1.367858387,410359,1.367858387,-0.0005,0.8607,4.579793226,20.5029,23.8210,238.2099,4.57979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,0.06720551274,16.00901522,
🇮🇱,orachi,0,1,9:17.041,9:21.403,15 Oct 2024,570,(V),-6838685268510991553,,,https://www.speedrun.com/mc/runs/y8po4rxz,9,21,403,561403,561,0,410359,1.368077708,421494,1.331935923,-0.0005,0.7520,3.818376231,25.1711,33.4715,237.6600,4.58482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:18.200,9:21.657,13 Oct 2023,938,(U),5505825860127473867,,,https://www.youtube.com/watch?v=ePu9GV9eOKA,9,21,657,561657,562,1,410359,1.368696678,465828,1.205717561,-0.0005,0.6256,1.952205241,43.4218,69.4052,236.1113,4.59905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,938,0,0,
🇳🇴,skycrab1,0,0,9:21.700,9:21.700,18 Nov 2024,536,(U),4892185153542737576,,,https://www.youtube.com/watch?v=ZDMheI2JkhE&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=95,9,21,700,561700,562,1,410359,1.368801464,421494,1.33264056,-0.0005,0.7649,3.832168078,25.4500,33.2720,235.8496,4.60146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,536,0.0000002052441481,0.0000682888033,
🇿🇦,Airpodsz,0,0,9:21.746,9:21.746,04 Oct 2025,216,(U),8717532358866919839,,,https://www.youtube.com/watch?v=GaRAj44ZXQU&list=PLjW0OIc7zcEcCMM5essHmBGzf92S0FzKi&index=11,9,21,746,561746,562,1,410359,1.368913561,410359,1.368913561,-0.0005,0.8976,4.604039443,21.1454,23.5570,235.5697,4.60404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
